"","newid","intno","year","firmth","nint","cdall","age","white","black","male","hsgrad","lesscol","colgrad","fam_size","nchle11","nch1217","persot64","hw","single","hwyng","hwchbs","hwchis","hwchas","spchbs","spchis","hwold","retired","headwrk","spouwrk","incweek1","inc_hrs1","incweek2","inc_hrs2","fincreal","owner","renter","ne","mw","west","urban","msa","ps4mil","ps1mil","ps330k","ps125k","tv","comp","sound","vcr","vehq","coldormi","occucod1","weight"
"116",111465,2,2000,4,0,0,59,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,17,40,52,40,12.748956357,1,0,0,0,0,1,0,0,0,0,0,3,1,2,2,3,0,3,17744.55
"117",91391,2,1998,4,1,24.024024024,22,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,1.9815815816,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,4,1447.424
"118",93132,2,1998,9,0,0,61,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,30,0,0,7.7611940299,1,0,0,0,1,1,1,1,0,0,0,2,1,2,2,2,0,10,17111.827
"119",106659,4,2000,5,1,0,75,1,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,1.8391674551,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,-1,12427.129
"120",92627,2,1998,5,1,45,42,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,3.2,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0,3,12195.37
"121",92622,2,1998,6,1,79.92017982,70,1,0,1,0,0,1,3,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,40,30,52,40,6.577022977,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,2,0,2,21229.561
"122",97521,5,1998,11,1,0,22,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,8,40,0,0,0.8142999007,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,13,12808.46
"123",91559,4,1998,11,1,0,76,1,0,1,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,-1,21917.134
"124",115205,5,2000,8,1,0,38,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,10,10599.376
"125",102325,5,2000,2,1,0,55,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,52,40,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,2,2,0,3,26823.157
"126",113328,3,2000,12,1,0,76,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0.055917987,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,-1,13087.029
"127",87623,3,1998,2,1,0,49,1,0,1,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,52,50,52,30,2.9346733668,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,10,17198.143
"128",89886,3,1998,6,1,0,48,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,52,28,52,40,8.003996004,1,0,1,0,0,1,1,1,0,0,0,3,0,2,2,3,0,4,21772.521
"129",88146,4,1998,6,0,0,33,1,0,1,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,52,40,35,40,12.292207792,1,0,0,1,0,1,1,1,0,0,0,4,1,2,5,3,0,3,23676.024
"130",97608,2,1998,12,1,0,73,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,52,20,0,0,1.7126984127,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,10,20052.405
"131",109523,5,2000,6,0,37.771482531,24,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,31,35,0,0,1.3220018886,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4,7923.81
"132",87782,5,1998,7,1,0,24,1,0,1,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,52,40,46,30,5.3393213573,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,11,16302.554
"133",90021,5,1998,1,1,0,32,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,0,0,1.0731117825,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,-1,22448.784
"134",91453,2,1998,4,1,0,78,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,-1,46,40,1.1327327327,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,-1,11092.234
"135",117339,2,2000,10,1,11.235955056,24,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,45,0,0,2.34082397,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,22595.174
"136",92000,5,1998,12,1,0,63,1,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,8,50,1.0238095238,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,2,0,-1,13110.94
"137",109046,3,2000,4,0,123.33965844,51,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,47,0,0,3.8629981025,0,1,0,1,0,1,1,0,1,0,0,2,1,2,1,2,0,6,14219.89
"138",89554,2,1998,3,1,0,35,0,1,1,0,1,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,42,40,52,40,3.9077231695,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,3,0,11,20446.636
"139",94083,3,1998,11,0,34.756802383,45,1,0,1,1,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,52,40,52,40,2.5819265144,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,2,0,7,17843.959
"140",112329,4,2000,11,0,0,31,1,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,52,40,3.738317757,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,-1,8550.228
"141",104355,5,2000,6,0,36.827195467,43,1,0,1,0,0,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,52,52,52,45,0,1,0,1,0,0,1,1,0,0,0,1,5,2,4,1,2,0,7,11487.196
"142",93293,3,1998,12,1,0,21,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,3,1,1,1,0,0,-1,18135.105
"143",110464,5,2000,11,1,0,30,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,50,0,0,3.8691588785,1,0,0,0,1,1,1,0,0,1,0,4,0,2,2,4,0,12,15974.32
"144",89879,2,1998,2,1,0,25,1,0,1,1,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,52,30,4,40,0.9427135678,1,0,0,0,1,1,1,1,0,0,0,2,0,2,1,2,0,10,19056.528
"145",90087,3,1998,4,1,0,71,1,0,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,3.4648648649,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,2,0,-1,11960.135
"146",87505,5,1998,9,1,0,62,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,22,0,0,1.7070646766,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,5,16110.007
"147",110901,3,2000,7,1,0,71,1,0,1,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,1,1,52,25,46,20,4.083992467,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,3,0,13,11340.354
"148",91008,5,1998,7,1,0,59,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,52,50,0,0,2.6872255489,1,0,0,0,0,1,0,0,0,0,0,3,0,1,1,1,0,13,25470.193
"149",88262,3,1998,1,0,0,18,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,40,30,0,0,0.8509566969,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,4,17842.518
"150",113817,2,2000,7,1,0,34,1,0,1,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52,60,0,0,0.9416195857,0,1,0,0,0,1,1,0,1,0,0,2,0,1,1,2,0,15,12776.037
"151",88005,4,1998,6,0,35.964035964,42,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,4.7952047952,1,0,1,0,0,1,1,1,0,0,0,1,2,1,1,1,0,3,19875.38
"152",84091,5,1998,3,1,0,32,1,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,52,25,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,9,17149.923
"153",104008,5,2000,4,1,0,24,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,52,40,0,0,2.3434535104,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,19578.944
"154",91609,4,1998,11,1,0,78,1,0,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,52,43,52,30,1.8196623635,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,8,14122.986
"155",95075,5,1998,12,1,0,52,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,36,0,0,1.5376984127,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,3,20464.182
"156",104552,5,2000,4,0,0,58,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,38,0,0,7.4857685009,0,1,0,0,1,1,1,0,1,0,0,2,1,0,1,1,0,1,12675.543
"157",113968,4,2000,8,1,0,35,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,10,19120.42
"158",114036,3,2000,11,1,0,61,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,52,44,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,2,0,7,8327.102
"159",103942,4,2000,1,0,95.877277085,40,1,0,0,0,0,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,52,70,0,0,0,1,0,0,1,0,1,1,1,0,0,0,5,2,1,6,2,0,3,17131.775
"160",87367,5,1998,4,1,0,48,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,44,25,5.6298298298,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,-1,24106.442
"161",114462,2,2000,9,0,0,52,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,52,56,0,0,4.1237113402,1,0,0,0,1,1,1,0,1,0,0,2,1,1,1,2,0,10,8366.216
"162",114945,3,2000,10,1,0,57,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-1,52,32,1.1331460674,0,1,1,0,0,1,1,1,0,0,0,2,0,0,1,2,0,-1,16406.658
"163",110533,5,2000,7,0,0,26,1,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,52,40,52,40,5.5178907721,1,0,0,0,1,1,1,0,0,0,1,2,1,1,2,3,0,14,891.319
"164",110198,2,2000,3,1,0,36,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,38,32,0,0,0.808753568,0,1,0,0,0,1,1,1,0,0,0,3,0,0,0,1,0,5,13938.919
"165",90523,3,1998,6,1,0,75,1,0,1,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,6.6495504496,1,0,0,0,0,1,1,0,0,1,0,1,0,1,4,4,0,-1,22032.625
"166",116814,2,2000,10,1,0,80,1,0,1,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,28,38,0,0,1.8779026217,1,0,0,1,0,1,0,0,0,0,0,2,0,1,0,4,0,10,15581.002
"167",110983,4,2000,12,1,41.006616962,31,0,1,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,52,50,50,40,4.753028891,0,1,0,0,0,1,1,0,1,0,0,3,1,1,3,1,0,8,13785.618
"168",95809,2,1998,10,1,0,61,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,26,30,0,0,0.5964214712,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,17,19925.662
"169",115212,3,2000,12,1,0,33,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,1.8639328984,0,1,0,1,0,1,1,0,1,0,0,2,0,1,1,0,0,13,8347.796
"170",92801,2,1998,8,1,0,65,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,1.1221115538,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,5,0,-1,25120.529
"171",110890,3,2000,8,1,0,63,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,6.8453007519,1,0,0,1,0,1,1,0,1,0,0,8,1,2,4,1,0,-1,8978.789
"172",89853,3,1998,3,1,0,29,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,30,35,0,0,1.4042126379,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0,13,24948.619
"173",92561,2,1998,5,1,20.0001,41,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,49,48,0,0,7.7989,1,0,0,0,1,1,1,0,0,1,0,2,0,1,2,0,0,10,3447.844
"174",115152,2,2000,7,1,0,54,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,22117.284
"175",117217,5,2000,11,1,0,80,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1.1562616822,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,-1,7859.59
"176",95357,3,1998,12,1,0,44,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,52,40,52,50,10.218253968,1,0,0,0,1,1,1,0,0,1,0,2,1,1,1,5,0,14,3144.61
"177",93242,5,1998,10,1,34.791351889,22,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,26,20,0,0,1.2437375746,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4,15771.198
"178",108785,2,2000,3,0,24.738439581,41,1,0,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,52,40,52,40,5.7174119886,1,0,0,0,1,1,0,0,0,0,0,2,1,1,1,2,0,14,14648.426
"179",102517,5,2000,2,1,28.625954198,41,1,0,1,1,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,52,55,30,40,6.679389313,1,0,0,1,0,1,1,0,0,0,1,2,1,1,2,1,0,3,15888.836
"180",114518,2,2000,7,0,0,22,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,51,25,0,0,0.7815442561,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,7,19189.921
"181",89349,3,1998,5,1,15,37,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,52,45,43,40,7.1,1,0,1,0,0,1,1,1,0,0,0,3,0,1,2,1,0,6,27647.213
"182",94054,2,1998,9,0,0,28,1,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,52,40,52,60,2.0895522388,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,0,4,30668.065
"183",91309,2,1998,5,1,0,71,1,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,1.6412,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,-1,21913.8
"184",92277,4,1998,10,1,11.928429423,52,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,52,40,0,0,1.7299204771,0,1,1,0,0,1,1,1,0,0,0,2,2,1,1,0,0,4,22880.408
"185",104505,5,2000,4,0,0,55,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,52,40,0,0,4.7438330171,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,3,17015.69
"186",91459,5,1998,8,1,0,28,1,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,52,40,28,30,9.1434262948,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,2,0,18,16530.205
"187",109029,3,2000,5,1,28.382213813,32,1,0,0,1,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,52,60,52,50,2.8382213813,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,4,0,3,8224.114
"188",97677,4,1998,12,0,0,27,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,5,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,10,12926.366
"189",109228,3,2000,4,1,0,33,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,7.5426944972,0,1,0,0,1,1,1,1,0,0,0,2,1,0,1,1,0,3,13489.5
"190",109148,2,2000,2,0,32.442748092,48,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,52,40,52,40,10.964885496,1,0,0,0,1,1,1,0,1,0,0,1,1,2,1,3,0,3,12826.293
"191",112610,2,2000,5,1,0,60,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,40,40,0,0,2.5449385052,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,3,0,11,25429.607
"192",108938,2,2000,2,0,0,34,1,0,1,1,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,51,40,52,50,4.4461832061,0,1,0,0,1,0,0,0,0,0,0,3,1,1,0,4,0,11,14059.489
"193",87286,5,1998,4,1,0,36,1,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,52,37,12,40,4.2042042042,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,4,13948.607
"194",92137,3,1998,8,1,0,82,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,52,38,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,1,0,1,2,0,4,19352.716
"195",94691,4,1998,12,1,34.722321429,52,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,2.9761904762,0,1,0,1,0,1,1,1,0,0,0,2,0,1,1,0,0,3,13668.75
"196",91341,4,1998,10,0,0,26,1,0,1,1,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,52,55,52,40,5.3677932406,1,0,1,0,0,0,0,0,0,0,0,3,1,1,2,2,0,16,18927.994
"197",86086,5,1998,5,1,40,49,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,52,50,11.9,1,0,0,0,1,1,1,0,0,0,1,1,1,3,2,5,0,-1,1537.474
"198",110793,4,2000,9,0,180.88106842,78,1,0,1,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,4.165135895,1,0,0,0,1,1,1,0,0,1,0,3,2,2,2,3,0,-1,2742.221
"199",92517,3,1998,9,1,0,46,1,0,1,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,52,40,52,40,5.9064676617,1,0,0,0,1,1,1,0,1,0,0,4,0,1,2,3,0,11,15836.644
"200",93784,2,1998,7,1,0,32,1,0,0,0,1,0,6,0,5,0,0,0,0,0,0,0,0,1,0,0,1,1,50,40,0,0,1.9293413174,0,1,0,0,1,1,1,1,0,0,0,5,1,1,2,0,0,3,16826.438
"201",91677,5,1998,6,0,0,20,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12,40,0,0,0.3996003996,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,7,20384.654
"202",88469,4,1998,2,1,0,69,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,52,55,0,0,1.2420100503,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,2,0,3,19177.59
"203",104673,4,2000,2,1,0,67,1,0,1,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,1.2538167939,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,5,0,-1,13104.032
"204",111556,5,2000,12,1,0,78,1,0,1,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,1.7791239515,1,0,1,0,0,1,1,1,0,0,0,3,0,0,1,1,0,-1,9440.776
"205",115246,2,2000,9,1,28.116213683,20,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,42,7,0,0,0.6560449859,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,7,14030.18
"206",92893,3,1998,11,1,34.756802383,38,1,0,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52,50,0,0,9.9304865938,1,0,0,0,0,1,1,0,1,0,0,3,1,1,2,2,0,1,9190.073
"207",90168,5,1998,11,1,0,65,1,0,1,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,1.9545183714,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-1,11527.967
"208",91008,4,1998,4,1,0,58,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,52,45,0,0,1.9625625626,1,0,0,0,0,1,0,0,0,0,0,3,0,1,1,1,0,11,25174.296
"209",86910,5,1998,3,1,0,35,0,1,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,52,50,0,0,0,0,1,0,0,0,1,1,0,0,1,0,3,0,1,2,2,0,6,26961.292
"210",105970,3,2000,2,1,0,57,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,50,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,2,0,3,10150.42
"211",89576,4,1998,9,1,64.676716418,42,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,1.0945273632,0,1,0,0,1,1,1,0,1,0,0,2,2,5,2,1,0,11,12748.085
"212",106412,5,2000,7,1,0,56,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,4,0,0,0.2165725047,1,0,0,1,0,1,1,0,1,0,0,2,0,0,1,1,0,4,8804.46
"213",108549,5,2000,11,0,9.3457943925,27,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,44,45,52,40,4.3457943925,1,0,0,1,0,1,1,0,1,0,0,3,1,1,1,2,0,10,6624.896
"214",91585,4,1998,11,1,0,64,1,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,52,70,0,0,1.1215491559,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,5,23986.658
"215",97438,4,1998,12,1,0,35,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,2.283234127,0,1,0,1,0,1,1,1,0,0,0,2,0,1,1,1,0,3,14005.496
"216",107095,4,2000,5,1,0,31,0,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,52,40,0,0,5.2034058657,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8,13947.362
"217",115852,2,2000,11,1,0,42,1,0,1,0,0,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,52,40,52,40,4.3177570093,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,3,16436.37
"218",104611,4,2000,2,1,0,75,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0.8467557252,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,-1,15123.229
"219",110290,2,2000,1,1,0,68,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,52,16,0,0,6.9913710451,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,13,15910.013
"220",89011,4,1998,5,1,0,55,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,52,40,52,20,4.023,1,0,0,0,0,1,1,1,0,0,0,2,0,1,2,2,0,1,16148.85
"221",88803,4,1998,5,1,15,54,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,52,40,0,0,7.5,1,0,0,0,0,1,1,1,0,0,0,3,1,1,2,3,0,4,16509.487
"222",90997,3,1998,8,1,0,33,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,51,45,0,0,1.3944223108,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,13,25273.695
"223",110378,2,2000,1,1,0,57,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,1.1984659636,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,13,14251.881
"224",86147,4,1998,1,1,0,68,1,0,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,52,16,0,0,1.9865055388,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,10,17993.734
"225",93263,2,1998,9,1,0,21,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,35,0,0,0.6867661692,0,0,0,1,0,0,0,0,0,0,0,3,0,3,1,2,0,5,38369.679
"226",89283,2,1998,3,1,0,67,1,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1.3815446339,1,0,0,1,0,0,0,0,0,0,0,6,1,1,3,4,0,-1,17721.214
"227",109779,5,2000,10,0,0,29,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,52,70,9.3632958801,1,0,0,0,1,1,1,0,1,0,0,2,1,2,1,1,0,-1,9205.861
"228",90026,5,1998,12,1,50.595238095,43,1,0,1,0,1,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,52,40,52,34,6.0257936508,1,0,0,0,0,1,1,0,0,1,0,3,0,3,3,3,0,14,16020.153
"229",91792,3,1998,7,1,0,27,1,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,40,40,52,40,2.7944111776,1,0,0,0,1,1,1,1,0,0,0,3,0,0,1,2,0,13,17197.931
"230",96438,4,1998,11,0,0,60,1,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,45,52,45,17.874875869,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,3,17448.62
